so_hieu,level,title,heading,path,ordinal,content
790/QĐ-ĐHCNTT,dieu,Điều 33,Điều kiện xét tốt nghiệp và công nhận tốt nghiệp,1/67,68.0,"1. Mỗi năm Trư ờng có 4 đợt xét t ốt nghi ệp và c ấp bằng tốt nghi ệp đại học, lịch xét t ốt 
nghiệp được ghi trong k ế hoạch năm h ọc. Để được Trư ờng xét cấp bằng tốt nghi ệp, sinh 
viên nộp hồ sơ đề nghị xét tốt nghi ệp khi đã đáp ứng đủ các đi ều kiện sau đây : 
- Cho đ ến thời điểm xét t ốt nghi ệp, sinh viên không đang trong thời gian bị truy c ứu 
trách nhi ệm hình s ự hoặc bị kỷ luật từ mức đình chỉ học tập trở lên. 
- Đã hoàn thành nghĩa v ụ học phí. 
- Đã hoàn thành các môn h ọc, tích lũy đ ủ số tín ch ỉ theo đúng chương trình đào t ạo. 
- Đã h oàn thành các môn h ọc Giáo d ục thể chất. 
- Có ch ứng ch ỉ Giáo d ục quốc phòng -An ninh . 
- Đạt chu ẩn ngoại ngữ xét tốt nghi ệp. 
- Đạt điểm rèn luy ện tích lũy t ối thiểu là 50 đi ểm. 
- Đã hoàn tr ả sách mư ợn cho Thư vi ện. 
2. Căn c ứ biên b ản và đ ề nghị của Hội đồng xét t ốt nghi ệp, Hi ệu trư ởng ký quy ết định 
công nh ận tốt nghi ệp cho nh ững sinh viên đ ủ điều kiện theo quy đ ịnh. 
Trang 26/27 
 3. Hội đồng xét t ốt nghi ệp do Hi ệu trư ởng ho ặc Phó Hi ệu trư ởng đư ợc Hiệu trư ởng ủy 
quyền làm Ch ủ tịch, Trư ởng phòng hoặc Phó Trưởng phòng Đào t ạo Đại học làm thư ký ; 
các thành viên khác là lãnh đ ạo các khoa quản lý ngành đào t ạo, lãnh đ ạo Phòng Công 
tác Sinh viên. 
4. Sinh viên đ ủ điều kiện tốt nghi ệp được Hiệu trư ởng ra quy ết định công nh ận tốt nghi ệp và 
được cấp bằng tốt nghi ệp trong vòng 03 tháng tính t ừ ngày có quy ết định công nh ận tốt 
nghiệp. 
"
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/67/1,33001.0,"Mỗi năm Trư ờng có 4 đợt xét t ốt nghi ệp và c ấp bằng tốt nghi ệp đại học, lịch xét t ốt 
nghiệp được ghi trong k ế hoạch năm h ọc. Để được Trư ờng xét cấp bằng tốt nghi ệp, sinh 
viên nộp hồ sơ đề nghị xét tốt nghi ệp khi đã đáp ứng đủ các đi ều kiện sau đây : 
- Cho đ ến thời điểm xét t ốt nghi ệp, sinh viên không đang trong thời gian bị truy c ứu 
trách nhi ệm hình s ự hoặc bị kỷ luật từ mức đình chỉ học tập trở lên. 
- Đã hoàn thành nghĩa v ụ học phí. 
- Đã hoàn thành các môn h ọc, tích lũy đ ủ số tín ch ỉ theo đúng chương trình đào t ạo. 
- Đã h oàn thành các môn h ọc Giáo d ục thể chất. 
- Có ch ứng ch ỉ Giáo d ục quốc phòng -An ninh . 
- Đạt chu ẩn ngoại ngữ xét tốt nghi ệp. 
- Đạt điểm rèn luy ện tích lũy t ối thiểu là 50 đi ểm. 
- Đã hoàn tr ả sách mư ợn cho Thư vi ện."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/67/2,33002.0,"Căn c ứ biên b ản và đ ề nghị của Hội đồng xét t ốt nghi ệp, Hi ệu trư ởng ký quy ết định 
công nh ận tốt nghi ệp cho nh ững sinh viên đ ủ điều kiện theo quy đ ịnh. 
Trang 26/27"
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/67/3,33003.0,"Hội đồng xét t ốt nghi ệp do Hi ệu trư ởng ho ặc Phó Hi ệu trư ởng đư ợc Hiệu trư ởng ủy 
quyền làm Ch ủ tịch, Trư ởng phòng hoặc Phó Trưởng phòng Đào t ạo Đại học làm thư ký ; 
các thành viên khác là lãnh đ ạo các khoa quản lý ngành đào t ạo, lãnh đ ạo Phòng Công 
tác Sinh viên."
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/67/4,33004.0,"Sinh viên đ ủ điều kiện tốt nghi ệp được Hiệu trư ởng ra quy ết định công nh ận tốt nghi ệp và 
được cấp bằng tốt nghi ệp trong vòng 03 tháng tính t ừ ngày có quy ết định công nh ận tốt 
nghiệp."
790/QĐ-ĐHCNTT,dieu,Điều 34,Cấp bằng tốt nghiệp,1/68,69.0,"1. Bằng tốt nghi ệp được cấp theo ngành đào t ạo. Bằng ch ỉ được cấp cho sinh viên khi đã 
ghi đ ầy đủ, chính xác các n ội dung trên b ằng. 
2. Xếp loại tốt nghi ệp đư ợc xác đ ịnh dựa trên ĐTBCTL theo b ảng xếp loại quy đ ịnh tại 
Khoản 1, Đi ều 21 c ủa Quy ch ế này. Riêng đối với những sinh viên có k ết quả học tập 
toàn khóa đ ạt ""Xu ất sắc"", lo ại tốt nghi ệp sẽ giảm xuống 1 bậc nếu rơi vào các trư ờng 
hợp sau (nếu đồng th ời rơi vào nhi ều trư ờng hợp thì cũng ch ỉ giảm 1 b ậc): 
- Có thời gian học tập tại Trường vượt quá 02 học kỳ so với thời gian thiết kế 
chương trình đào tạo . 
- Trong thời gian học, đã bị kỷ luậ t mức cảnh cáo trở lên. 
- Có số tín chỉ học lại vượt quá 5% tổng số tín chỉ toàn khóa. 
- Điểm rèn luyện toàn khóa học < 75 điểm. 
3. Kết quả học tập của sinh viên ph ải được ghi vào b ảng đi ểm theo t ừng học phần. Trong 
bảng đi ểm ghi rõ chuyên ngành (n ếu có) và đi ểm rèn luy ện toàn khóa h ọc. 
4. Những sinh viên không đ ủ điều kiện cấp bằng tốt nghi ệp nhưng chưa h ết thời gian t ối đa 
được phép h ọc, đư ợc bảo lưu các h ọc phần có k ết quả đạt. Trong th ời gian t ối đa đư ợc 
phép h ọc như quy đ ịnh tại Kho ản 2, Đi ều 6 c ủa Quy ch ế này, sinh viên đư ợc đăng ký 
học lại những học phần chưa đ ạt hoặc chưa h ọc. 
5. Trường hợp sinh viên đư ợc cho thôi h ọc theo m ục b Kho ản 3 Đi ều 16 c ủa quy ch ế này 
sinh viên được hoàn thi ện các đi ều kiện còn thi ếu và đ ề nghị xét công nh ận tốt nghi ệp. 
6. Những sinh viên đã hết thời hạn tối đa đư ợc phép h ọc nhưng không đ ủ điều kiện cấp 
bằng tốt nghi ệp hoặc đã thôi h ọc được đề nghị Trường cấp giấy chứng nh ận kết quả học 
tập của các h ọc phần đã tích lũy trong quá trình h ọc tại Trường. 
 
 
 
 
 
 
 
 
Trang 27/27 
 CHƯƠNG 6. ĐIỀU KHOẢN THI HÀNH 
1. Quy ch ế có hi ệu lực kể từ học kỳ 1 năm h ọc 2022-2023. 
2. Trong quá trình th ực hiện, quy ch ế này c ó thể được sửa đổi, bổ sung phù h ợp 
với yêu c ầu thực tế, theo các quy đ ịnh của Nhà nước và quy đ ịnh của ĐHQG -HCM . 
 
 KT. HI ỆU TRƯ ỞNG 
 PHÓ HIỆU TRƯ ỞNG 
 
 
 
 
 Nguy ễn Lưu Thùy Ngân 
 "
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/68/1,34001.0,"Bằng tốt nghi ệp được cấp theo ngành đào t ạo. Bằng ch ỉ được cấp cho sinh viên khi đã 
ghi đ ầy đủ, chính xác các n ội dung trên b ằng."
790/QĐ-ĐHCNTT,khoan,Khoản 1,,1/68/1,34001.0,Quy ch ế có hi ệu lực kể từ học kỳ 1 năm h ọc 2022-2023.
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/68/2,34002.0,"Xếp loại tốt nghi ệp đư ợc xác đ ịnh dựa trên ĐTBCTL theo b ảng xếp loại quy đ ịnh tại 
Khoản 1, Đi ều 21 c ủa Quy ch ế này. Riêng đối với những sinh viên có k ết quả học tập 
toàn khóa đ ạt ""Xu ất sắc"", lo ại tốt nghi ệp sẽ giảm xuống 1 bậc nếu rơi vào các trư ờng 
hợp sau (nếu đồng th ời rơi vào nhi ều trư ờng hợp thì cũng ch ỉ giảm 1 b ậc): 
- Có thời gian học tập tại Trường vượt quá 02 học kỳ so với thời gian thiết kế 
chương trình đào tạo . 
- Trong thời gian học, đã bị kỷ luậ t mức cảnh cáo trở lên. 
- Có số tín chỉ học lại vượt quá 5% tổng số tín chỉ toàn khóa. 
- Điểm rèn luyện toàn khóa học < 75 điểm."
790/QĐ-ĐHCNTT,khoan,Khoản 2,,1/68/2,34002.0,"Trong quá trình th ực hiện, quy ch ế này c ó thể được sửa đổi, bổ sung phù h ợp 
với yêu c ầu thực tế, theo các quy đ ịnh của Nhà nước và quy đ ịnh của ĐHQG -HCM . 
 
 KT. HI ỆU TRƯ ỞNG 
 PHÓ HIỆU TRƯ ỞNG 
 
 
 
 
 Nguy ễn Lưu Thùy Ngân"
790/QĐ-ĐHCNTT,khoan,Khoản 3,,1/68/3,34003.0,"Kết quả học tập của sinh viên ph ải được ghi vào b ảng đi ểm theo t ừng học phần. Trong 
bảng đi ểm ghi rõ chuyên ngành (n ếu có) và đi ểm rèn luy ện toàn khóa h ọc."
790/QĐ-ĐHCNTT,khoan,Khoản 4,,1/68/4,34004.0,"Những sinh viên không đ ủ điều kiện cấp bằng tốt nghi ệp nhưng chưa h ết thời gian t ối đa 
được phép h ọc, đư ợc bảo lưu các h ọc phần có k ết quả đạt. Trong th ời gian t ối đa đư ợc 
phép h ọc như quy đ ịnh tại Kho ản 2, Đi ều 6 c ủa Quy ch ế này, sinh viên đư ợc đăng ký 
học lại những học phần chưa đ ạt hoặc chưa h ọc."
790/QĐ-ĐHCNTT,khoan,Khoản 5,,1/68/5,34005.0,"Trường hợp sinh viên đư ợc cho thôi h ọc theo m ục b Kho ản 3 Đi ều 16 c ủa quy ch ế này 
sinh viên được hoàn thi ện các đi ều kiện còn thi ếu và đ ề nghị xét công nh ận tốt nghi ệp."
790/QĐ-ĐHCNTT,khoan,Khoản 6,,1/68/6,34006.0,"Những sinh viên đã hết thời hạn tối đa đư ợc phép h ọc nhưng không đ ủ điều kiện cấp 
bằng tốt nghi ệp hoặc đã thôi h ọc được đề nghị Trường cấp giấy chứng nh ận kết quả học 
tập của các h ọc phần đã tích lũy trong quá trình h ọc tại Trường. 
 
 
 
 
 
 
 
 
Trang 27/27 
 CHƯƠNG 6. ĐIỀU KHOẢN THI HÀNH"
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo ................................ ................................ ................................ ............ 8,1/7,8.0,
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo ............................................................................................................ 8,1/7,1007.0,Chương trình đào tạo ............................................................................................................ 8
790/QĐ-ĐHCNTT,dieu,Điều 7,Chương trình đào tạo,1/7,1007.0,"1. Chương trình đào tạo của mỗi ngành đào tạo do Trường xây dựng phù hợp với các quy
định hiện hành của Bộ GD&ĐT và ĐHQG-HCM, được bổ sung cập nhật nội dung
chương trình giáo dục tiên tiến quốc tế theo định hướng đào tạo nguồn nhân lực chất
lượng cao, đáp ứng nhu cầu phát triển khoa học, công nghệ, kinh tế, xã hội đất nước và
hội nhập quốc tế. Chương trình đào tạo phải đảm bảo các điều kiện sau:
a) Đáp ứng được mục tiêu chương trình giáo dục đại học quy định tại Điều 2, Khoản 1
của quy chế này, mục tiêu cụ thể và chuẩn đầu ra của chương trình đào tạo; đảm bảo các yêu
cầu theo quy định của Luật giáo dục đại học; đáp ứng Khung trình độ năng lực quốc gia; đáp
ứng Bộ phẩm chất, năng lực sinh viên tốt nghiệp ĐHQG-HCM và các quy định hiện hành
khác về CTĐT; phù hợp với nhu cầu sử dụng nhân lực của ngành, địa phương và xã hội.
b) Thể hiện rõ trình độ đào tạo; điều kiện tuyển sinh và điều kiện tốt nghiệp; mục tiêu
đào tạo; chuẩn kiến thức, kỹ năng, mức tự chủ và trách nhiệm của người học khi tốt nghiệp;
khối lượng kiến thức lý thuyết, thực hành, thực tập; kế hoạch đào tạo theo thời gian thiết kế;
phương pháp và hình thức đào tạo; cách thức đánh giá kết quả học tập; các điều kiện thực
hiện chương trình đào tạo của CSĐT.
Trang 9/27
c) Được thiết kế tích hợp thông qua phương pháp tiếp cận hệ thống đối với việc giảng
dạy kỹ năng, phẩm chất cá nhân, nghề nghiệp kết hợp với kiến thức nền tảng và kiến thức
chuyên môn.
d) Xây dựng kế hoạch và thực hiện các điều kiện đảm bảo chất lượng giáo dục đối với
chương trình đào tạo đang triển khai.
đ) Định kỳ sau một khóa đào tạo, thực hiện rà soát chỉnh sửa, bổ sung chương trình
đào tạo phù hợp với quy định về chuẩn chương trình đào tạo và phù hợp với nhu cầu của thị
trường lao động.
e) Có khả năng liên thông giữa các bậc và các ngành đào tạo khác, điều kiện nhập học
và điều kiện tốt nghiệp.
Tổng số tín chỉ của các chương trình đào tạo tối thiểu là 120 và tối đa là 132 tín chỉ đối
với đào tạo chương trình cử nhân; tối thiểu 150 tín chỉ đối với chương trình đào tạo chuyên
sâu đặc thù trình độ đại học (không tính Giáo dục quốc phòng-An ninh và Giáo dục thể
chất). Chương trình đào tạo được Hiệu trưởng phê duyệt theo đề nghị của Trưởng
khoa/Trưởng bộ môn quản lý ngành đào tạo và Trưởng phòng Đào tạo Đại học (P. ĐTĐH).
2. Chương trình đào tạo bao gồm hai khối kiến thức:
a) Khối kiến thức giáo dục đại cương bao gồm các học phần thuộc các lĩnh vực: Lý luận
chính trị, Khoa học xã hội và nhân văn, Khoa học tự nhiên, Toán, Ngoại ngữ, Giáo
dục quốc phòng-An ninh, Giáo dục thể chất và Kỹ năng mềm, được thiết kế nhằm
trang bị cho sinh viên nền học vấn rộng để tiếp thu tốt kiến thức chuyên môn, tạo nền
tảng cho người học dễ dàng thích nghi với môi trường làm việc, tự cập nhật kiến thức
trước tình hình phát triển nhanh của khoa học và công nghệ. Khối kiến thức này được
tổ chức đào tạo chủ yếu trong 4 học kỳ đầu.
b) Khối kiến thức giáo dục chuyên nghiệp gồm các học phần cơ sở ngành và các học
phần chuyên ngành nhằm cung cấp cho người học những kiến thức và kỹ năng nghề
nghiệp cần thiết. Khối kiến thức giáo dục chuyên nghiệp được quy định cụ thể trong
từng chương trình đào tạo. Những môn học cơ sở ngành chung của nhiều ngành khác
nhau gọi là môn học cơ sở nhóm ngành.
3. Mỗi khối  kiến thức có 2 nhóm học phần như sau:
a) Nhóm học phần bắt buộc gồm những học phần chứa đựng những nội dung kiến thức
chính yếu của ngành đào tạo, bắt buộc sinh viên phải đăng ký học và tích lũy.
b) Nhóm học phần tự chọn gồm những học phần chứa đựng những nội dung kiến thức
cần thiết và sinh viên được tự chọn theo hướng chuyên môn, tạo sự mềm dẻo trong
chương trình đào tạo. Các học phần tự chọn có thể được xếp theo từng nhóm, sinh
viên phải tích lũy được một số học phần nhất định trong từng nhóm nhằm tích lũy đủ
số tín chỉ tối thiểu quy định cho nhóm học phần tự chọn tương ứng. Sinh viên chọn
lựa những học phần này theo hướng dẫn của cố vấn học tập.
4. Các học phần trong chương trình đào tạo được sắp xếp theo trình tự nhất định vào từng
học kỳ của khóa đào tạo. Đây là trình tự mà Trường khuyến cáo sinh viên nên tuân thủ
để thuận lợi nhất cho việc tiếp thu kiến thức.
Trang 10/27"
